Course Code,credits,semester,year,number_of_students,average_mark,std_dev,median,mode,pass_rate
LASC11127,20,Semester 1,2023,98,83.48,6.59,81.69,86.22,0.62
LASC11127,20,Semester 1,2024,91,84.34,5.7,83.41,86.33,0.61
LASC11135,20,Semester 1,2020,97,80.19,10.19,80.58,80.97,0.64
LASC11135,20,Semester 1,2021,97,80.25,9.47,80.74,80.97,0.67
LASC11135,20,Semester 1,2022,93,81.25,9.01,80.24,81.97,0.61
LASC11135,20,Semester 1,2023,98,81.32,10.22,80.63,82.28,0.61
LASC11135,20,Semester 1,2024,95,78.64,9.51,79.92,81.82,0.6
LASC11136,10,Semester 2,2020,133,79.32,6.44,77.92,78.15,0.75
LASC11136,10,Semester 2,2021,133,76.88,4.96,77.76,78.5,0.75
LASC11136,10,Semester 2,2022,131,76.26,5.61,77.78,78.06,0.68
LASC11136,10,Semester 2,2023,126,79.44,5.29,77.34,78.11,0.72
LASC11136,10,Semester 2,2024,130,79.32,6.41,77.07,78.84,0.69
LASC11137,20,Semester 2,2020,151,76.93,8.94,75.48,77.5,0.8
LASC11137,20,Semester 2,2021,148,76.84,9.13,74.32,77.75,0.81
LASC11137,20,Semester 2,2022,143,77.37,8.9,74.75,77.86,0.86
LASC11137,20,Semester 2,2023,142,74.09,9.44,75.04,77.84,0.86
LASC11137,20,Semester 2,2024,145,74.42,9.12,73.93,77.23,0.81
LASC11138,20,Semester 1,2020,117,64.07,7.01,63.65,61.06,0.97
LASC11138,20,Semester 1,2021,112,62.7,7.09,63.5,60.9,0.96
LASC11138,20,Semester 1,2022,118,63.63,5.91,62.07,60.62,0.97
LASC11138,20,Semester 1,2023,116,61.75,6.68,62.23,62.33,0.95
LASC11138,20,Semester 1,2024,117,62.05,6.04,63.38,62.17,0.97
LASC11141,20,Full year,2020,135,72.21,8.07,69.87,70.21,1.0
LASC11141,20,Full year,2021,133,68.89,8.48,68.73,71.28,0.97
LASC11141,20,Full year,2022,143,71.17,8.7,70.04,70.51,1.0
LASC11141,20,Full year,2023,140,69.62,8.5,69.12,71.76,1.0
LASC11141,20,Full year,2024,142,71.84,7.12,70.57,70.89,1.0
LASC11142,20,Full year,2020,69,84.99,8.95,82.07,82.68,0.65
LASC11142,20,Full year,2021,73,84.59,10.43,82.52,83.52,0.65
LASC11142,20,Full year,2022,73,82.24,10.68,83.17,82.17,0.67
LASC11142,20,Full year,2023,73,81.76,10.22,81.87,83.42,0.66
LASC11142,20,Full year,2024,75,84.35,9.25,82.33,83.63,0.69
LASC11143,10,Semester 2,2020,50,83.73,8.79,85.19,84.78,0.87
LASC11143,10,Semester 2,2021,50,85.19,8.54,83.72,84.5,0.84
LASC11143,10,Semester 2,2022,49,83.07,9.36,85.24,84.95,0.81
LASC11143,10,Semester 2,2023,49,83.79,8.14,84.96,86.08,0.78
LASC11143,10,Semester 2,2024,53,83.31,8.35,84.85,85.09,0.87
LASC11145,10,Semester 1,2020,120,60.58,9.42,61.66,61.76,0.79
LASC11145,10,Semester 1,2021,119,61.32,9.44,60.87,60.83,0.84
LASC11145,10,Semester 1,2022,121,60.72,9.76,61.54,60.24,0.8
LASC11145,10,Semester 1,2023,112,61.39,9.35,60.97,60.23,0.81
LASC11145,10,Semester 1,2024,113,62.11,8.54,59.95,61.15,0.81
LASC11148,10,Semester 2,2020,144,81.64,6.68,84.65,82.72,0.65
LASC11148,10,Semester 2,2021,151,83.83,6.85,84.7,81.21,0.61
LASC11148,10,Semester 2,2022,148,83.76,6.55,83.95,80.88,0.64
LASC11148,10,Semester 2,2023,150,81.52,6.04,85.31,81.06,0.61
LASC11148,10,Semester 2,2024,147,83.27,6.73,85.44,82.51,0.67
LASC11152,20,Full year,2020,102,82.12,7.28,81.36,81.19,0.67
LASC11152,20,Full year,2021,103,81.26,7.4,80.26,81.97,0.62
LASC11152,20,Full year,2022,104,82.65,7.72,80.01,80.75,0.64
LASC11152,20,Full year,2023,110,79.98,9.06,80.71,80.54,0.65
LASC11152,20,Full year,2024,109,79.06,7.26,80.07,81.88,0.58
LASC11155,20,Semester 2,2020,116,60.76,9.67,61.49,60.79,0.58
LASC11155,20,Semester 2,2021,116,60.21,10.27,62.55,60.72,0.58
LASC11155,20,Semester 2,2022,123,59.73,9.08,63.05,61.27,0.61
LASC11155,20,Semester 2,2023,116,62.22,8.91,62.32,61.18,0.64
LASC11155,20,Semester 2,2024,127,63.37,9.95,62.0,61.46,0.61
LASC11158,20,Semester 1,2020,133,77.48,8.65,75.92,76.11,0.76
LASC11158,20,Semester 1,2021,132,76.94,9.63,74.98,76.67,0.77
LASC11158,20,Semester 1,2022,132,77.03,8.82,75.68,75.26,0.75
LASC11158,20,Semester 1,2023,135,78.22,9.94,74.96,76.97,0.74
LASC11158,20,Semester 1,2024,142,76.64,9.85,75.07,75.18,0.71
LASC11159,10,Semester 2,2020,115,62.61,8.39,59.51,59.84,0.63
LASC11159,10,Semester 2,2021,115,59.21,8.35,59.61,59.58,0.63
LASC11159,10,Semester 2,2022,115,61.77,8.45,59.37,59.26,0.6
LASC11159,10,Semester 2,2023,114,60.59,9.71,58.53,59.37,0.67
LASC11159,10,Semester 2,2024,112,59.95,8.46,58.71,59.58,0.67
LASC11160,10,Semester 2,2020,98,70.03,4.76,67.59,68.46,1.0
LASC11160,10,Semester 2,2021,103,70.36,5.88,67.69,68.52,1.0
LASC11160,10,Semester 2,2022,99,69.82,5.24,67.05,68.21,0.95
LASC11160,10,Semester 2,2023,101,68.7,5.52,67.3,67.88,1.0
LASC11160,10,Semester 2,2024,98,68.84,6.19,67.69,68.77,1.0
LASC11162,10,Full year,2020,91,79.55,6.26,81.94,80.95,0.92
LASC11162,10,Full year,2021,96,80.69,7.14,82.09,80.87,0.91
LASC11162,10,Full year,2022,95,80.82,6.76,82.08,82.25,0.86
LASC11162,10,Full year,2023,90,79.77,6.0,81.29,81.72,0.92
LASC11162,10,Full year,2024,96,82.63,6.08,81.54,81.8,0.9
LASC11163,20,Semester 1,2020,50,81.29,7.99,84.23,85.26,0.8
LASC11163,20,Semester 1,2021,51,84.09,6.58,83.02,84.26,0.82
LASC11163,20,Semester 1,2022,53,82.56,7.56,82.96,83.73,0.81
LASC11163,20,Semester 1,2023,51,82.13,7.94,83.3,83.99,0.75
LASC11163,20,Semester 1,2024,51,82.95,6.44,83.14,84.05,0.81
LASC11164,10,Semester 2,2020,125,61.9,8.24,60.44,59.15,0.68
LASC11164,10,Semester 2,2021,121,58.95,9.65,58.98,59.51,0.65
LASC11164,10,Semester 2,2022,122,61.78,9.38,59.37,59.67,0.66
LASC11164,10,Semester 2,2023,125,60.75,9.36,59.07,59.25,0.71
LASC11164,10,Semester 2,2024,119,60.41,9.26,60.12,59.7,0.74
LASC11165,20,Semester 2,2020,61,69.15,6.16,71.33,68.55,0.63
LASC11165,20,Semester 2,2021,58,69.52,6.8,71.02,68.27,0.63
LASC11165,20,Semester 2,2022,60,71.51,7.07,69.81,67.61,0.71
LASC11165,20,Semester 2,2023,62,71.76,6.02,70.25,68.41,0.67
LASC11165,20,Semester 2,2024,63,69.92,7.69,70.11,68.76,0.71
LASC11166,10,Semester 1,2020,101,62.03,9.06,62.78,63.88,0.99
LASC11166,10,Semester 1,2021,101,60.84,8.93,63.93,63.18,1.0
LASC11166,10,Semester 1,2022,105,63.96,9.91,63.59,63.51,0.95
LASC11166,10,Semester 1,2023,106,64.11,9.28,62.93,62.12,1.0
LASC11166,10,Semester 1,2024,102,62.55,8.25,63.45,61.97,1.0
LASC11167,10,Semester 2,2020,69,65.93,8.46,66.07,66.36,0.73
LASC11167,10,Semester 2,2021,69,68.59,7.58,66.49,65.96,0.76
LASC11167,10,Semester 2,2022,69,66.45,8.56,67.1,65.26,0.71
LASC11167,10,Semester 2,2023,70,68.23,8.3,66.56,66.44,0.7
LASC11167,10,Semester 2,2024,68,65.99,7.34,65.49,66.96,0.76
LASC11169,20,Semester 2,2020,133,63.73,7.32,67.08,63.84,0.62
LASC11169,20,Semester 2,2021,130,63.96,7.46,66.97,65.55,0.64
LASC11169,20,Semester 2,2022,134,66.65,6.6,66.89,64.27,0.58
LASC11169,20,Semester 2,2023,138,66.17,7.29,66.32,65.18,0.56
LASC11169,20,Semester 2,2024,127,65.49,7.21,66.77,63.98,0.57
LASC11173,10,Full year,2020,138,72.82,5.41,73.81,76.09,0.62
LASC11173,10,Full year,2021,140,74.71,6.04,74.77,76.47,0.63
LASC11173,10,Full year,2022,147,73.48,5.6,74.34,75.74,0.66
LASC11173,10,Full year,2023,147,75.03,4.91,75.48,75.68,0.65
LASC11173,10,Full year,2024,145,76.03,5.68,74.22,76.99,0.66
LASC11175,10,Full year,2020,126,58.83,10.03,62.32,58.25,0.88
LASC11175,10,Full year,2021,128,60.26,10.07,62.74,58.24,0.89
LASC11175,10,Full year,2022,129,59.02,9.67,63.12,59.09,0.87
LASC11175,10,Full year,2023,132,60.86,9.64,62.96,58.16,0.88
LASC11175,10,Full year,2024,129,58.87,9.8,62.23,58.69,0.92
LASC11177,10,Semester 1,2020,59,73.37,8.46,72.42,70.81,0.86
LASC11177,10,Semester 1,2021,60,71.9,8.84,73.16,70.85,0.91
LASC11177,10,Semester 1,2022,55,74.35,9.71,73.58,72.0,0.88
LASC11177,10,Semester 1,2023,59,73.71,9.52,73.24,70.71,0.88
LASC11177,10,Semester 1,2024,57,74.32,8.81,73.97,71.55,0.86
LASC11178,10,Full year,2020,94,85.65,7.16,81.59,82.36,0.96
LASC11178,10,Full year,2021,93,83.6,6.25,82.38,82.41,0.96
LASC11178,10,Full year,2022,99,81.9,5.74,81.39,82.68,0.96
LASC11178,10,Full year,2023,101,85.48,5.92,82.7,83.36,0.92
LASC11178,10,Full year,2024,99,85.46,5.59,81.53,82.09,0.99
LASC11180,20,Semester 1,2020,69,62.96,7.61,63.63,61.94,0.89
LASC11180,20,Semester 1,2021,69,65.21,9.11,64.26,62.89,0.88
LASC11180,20,Semester 1,2022,68,63.96,7.81,64.63,62.66,0.9
LASC11180,20,Semester 1,2023,74,64.16,7.4,65.05,63.1,0.89
LASC11180,20,Semester 1,2024,74,63.38,8.64,64.68,62.86,0.9
LATI08007,10,Full year,2020,81,61.09,6.74,61.74,59.55,0.68
LATI08007,10,Full year,2021,80,61.48,7.65,60.13,61.02,0.69
LATI08007,10,Full year,2022,86,63.04,6.95,60.99,59.81,0.64
LATI08007,10,Full year,2023,80,61.82,6.17,60.88,60.34,0.64
LATI08007,10,Full year,2024,84,59.78,7.63,60.62,60.69,0.66
LATI08008,20,Semester 2,2020,97,76.53,7.85,77.61,76.19,0.57
LATI08008,20,Semester 2,2021,100,77.1,6.59,78.78,76.9,0.64
LATI08008,20,Semester 2,2022,97,79.53,7.91,77.19,76.3,0.66
LATI08008,20,Semester 2,2023,96,76.33,7.85,77.04,77.76,0.59
LATI08008,20,Semester 2,2024,105,76.97,6.79,78.6,77.14,0.62
LATI08009,20,Full year,2020,94,71.24,8.54,69.55,69.18,0.61
LATI08009,20,Full year,2021,93,68.43,9.37,69.22,68.75,0.62
LATI08009,20,Full year,2022,96,68.42,8.77,68.92,68.45,0.56
LATI08009,20,Full year,2023,92,69.17,7.63,69.4,67.58,0.62
LATI08009,20,Full year,2024,95,68.76,8.42,69.48,67.94,0.56
LATI08010,10,Full year,2020,129,69.68,7.66,70.27,71.32,0.75
LATI08010,10,Full year,2021,127,70.82,9.05,70.31,70.9,0.74
LATI08010,10,Full year,2022,135,70.7,8.72,69.54,70.76,0.67
LATI08010,10,Full year,2023,127,71.31,8.15,69.81,70.13,0.67
LATI08010,10,Full year,2024,133,67.57,8.68,69.44,70.75,0.72
LATI08011,20,Semester 1,2020,100,65.08,6.31,68.05,66.77,0.91
LATI08011,20,Semester 1,2021,103,66.64,7.47,68.8,66.12,0.94
LATI08011,20,Semester 1,2022,96,66.7,7.24,67.81,66.46,0.95
LATI08011,20,Semester 1,2023,101,66.64,6.49,68.06,66.98,0.97
LATI08011,20,Semester 1,2024,98,67.5,6.7,68.56,66.11,0.9
LATI08012,10,Semester 1,2020,88,72.92,6.47,72.46,72.82,0.95
LATI08012,10,Semester 1,2021,89,72.86,6.51,71.61,74.14,0.95
LATI08012,10,Semester 1,2022,88,70.59,6.75,70.82,73.23,0.98
LATI08012,10,Semester 1,2023,91,73.8,8.16,71.28,73.57,0.95
LATI08012,10,Semester 1,2024,90,70.58,7.09,72.55,74.15,0.97
LATI08013,10,Full year,2020,90,77.96,7.22,79.74,80.78,0.91
LATI08013,10,Full year,2021,84,77.84,5.99,79.3,81.42,0.88
LATI08013,10,Full year,2022,91,78.29,6.95,79.93,81.11,0.89
LATI08013,10,Full year,2023,91,79.94,5.85,80.72,80.16,0.86
LATI08013,10,Full year,2024,85,78.89,6.27,80.03,80.3,0.92
LATI10011,10,Semester 2,2020,93,67.6,4.83,64.84,67.05,0.78
LATI10011,10,Semester 2,2021,89,66.23,5.47,64.75,67.65,0.82
LATI10011,10,Semester 2,2022,93,65.88,5.57,64.85,67.31,0.76
LATI10011,10,Semester 2,2023,90,64.26,6.73,65.15,67.5,0.81
LATI10011,10,Semester 2,2024,89,66.71,5.6,64.96,68.41,0.82
LATI10012,10,Semester 1,2020,53,74.68,9.33,75.6,75.4,0.95
LATI10012,10,Semester 1,2021,54,74.82,8.73,75.93,75.16,0.99
LATI10012,10,Semester 1,2022,54,74.65,9.33,75.59,75.03,0.99
LATI10012,10,Semester 1,2023,53,73.95,9.02,76.39,75.0,1.0
LATI10012,10,Semester 1,2024,55,74.28,9.63,75.89,74.79,0.97
LATI10017,20,Semester 2,2020,77,75.85,8.6,75.72,77.22,0.89
LATI10017,20,Semester 2,2021,73,77.72,8.1,75.71,77.32,0.82
LATI10017,20,Semester 2,2022,73,77.24,7.27,77.32,77.67,0.89
LATI10017,20,Semester 2,2023,73,75.55,8.66,76.06,77.77,0.86
LATI10017,20,Semester 2,2024,79,77.61,7.51,76.51,76.89,0.86
LATI10018,10,Semester 2,2020,72,74.84,7.72,72.54,75.41,0.72
LATI10018,10,Semester 2,2021,78,76.34,8.12,72.23,74.53,0.74
LATI10018,10,Semester 2,2022,78,73.12,8.25,73.05,76.11,0.73
LATI10018,10,Semester 2,2023,71,75.28,9.39,73.86,74.66,0.71
LATI10018,10,Semester 2,2024,74,74.0,9.2,72.65,75.45,0.73
LATI10022,10,Semester 2,2020,96,82.32,6.02,84.62,85.81,0.98
LATI10022,10,Semester 2,2021,98,82.78,6.52,83.99,86.01,0.97
LATI10022,10,Semester 2,2022,96,82.55,5.01,85.22,85.74,0.95
LATI10022,10,Semester 2,2023,97,85.78,6.1,85.51,85.27,0.96
LATI10022,10,Semester 2,2024,93,85.09,5.69,85.56,84.59,0.95
LATI10030,10,Full year,2020,72,72.37,4.26,72.81,70.82,0.78
LATI10030,10,Full year,2021,72,70.7,5.24,72.37,69.03,0.77
LATI10030,10,Full year,2022,75,72.29,4.02,71.62,70.37,0.76
LATI10030,10,Full year,2023,72,72.03,5.86,72.88,70.04,0.8
LATI10030,10,Full year,2024,73,71.72,5.17,72.12,70.64,0.74
LATI10031,10,Semester 1,2020,99,71.14,6.75,69.44,70.44,0.94
LATI10031,10,Semester 1,2021,96,72.34,5.31,69.51,71.12,0.95
LATI10031,10,Semester 1,2022,100,70.1,5.29,69.05,69.67,1.0
LATI10031,10,Semester 1,2023,99,69.76,5.61,69.21,70.08,0.95
LATI10031,10,Semester 1,2024,95,73.0,5.73,70.16,70.89,0.9
LATI10043,10,Semester 2,2020,99,70.49,6.24,68.44,70.51,0.89
LATI10043,10,Semester 2,2021,109,70.44,6.72,69.47,70.17,0.92
LATI10043,10,Semester 2,2022,105,69.09,6.28,69.64,69.26,0.88
LATI10043,10,Semester 2,2023,100,71.89,7.3,68.23,70.19,0.92
LATI10043,10,Semester 2,2024,106,71.19,5.9,69.54,69.12,0.84
LATI10046,10,Semester 2,2020,53,75.64,5.91,74.09,75.71,0.98
LATI10046,10,Semester 2,2021,53,76.91,6.17,73.94,75.54,1.0
LATI10046,10,Semester 2,2022,53,77.75,7.32,73.82,74.54,0.97
LATI10046,10,Semester 2,2023,53,75.21,6.01,74.74,74.63,1.0
LATI10046,10,Semester 2,2024,55,76.97,5.73,73.91,74.81,1.0
LATI10049,10,Semester 1,2020,135,60.79,10.34,62.37,62.55,0.85
LATI10049,10,Semester 1,2021,137,63.58,10.26,61.76,64.19,0.9
LATI10049,10,Semester 1,2022,142,61.35,9.18,61.56,64.28,0.84
LATI10049,10,Semester 1,2023,136,60.97,9.64,62.59,62.47,0.9
LATI10049,10,Semester 1,2024,146,62.18,9.02,62.15,64.23,0.89
LATI10050,20,Semester 1,2020,113,71.99,7.53,71.52,69.83,1.0
LATI10050,20,Semester 1,2021,116,68.53,7.63,72.37,69.49,0.98
LATI10050,20,Semester 1,2022,115,71.94,8.41,72.23,69.45,1.0
LATI10050,20,Semester 1,2023,119,69.22,8.4,71.78,68.5,0.98
LATI10050,20,Semester 1,2024,113,69.26,8.78,72.86,68.46,0.97
LAWS08114,20,Semester 1,2020,120,79.69,6.61,79.95,81.54,0.87
LAWS08114,20,Semester 1,2021,114,77.77,6.96,79.14,79.85,0.82
LAWS08114,20,Semester 1,2022,123,76.99,7.46,79.86,79.79,0.8
LAWS08114,20,Semester 1,2023,123,78.77,6.4,80.67,80.4,0.89
LAWS08114,20,Semester 1,2024,118,79.94,7.65,80.13,81.61,0.89
LAWS08118,10,Semester 2,2020,128,63.91,10.03,60.97,64.05,0.78
LAWS08118,10,Semester 2,2021,126,63.66,10.3,61.01,63.63,0.81
LAWS08118,10,Semester 2,2022,138,62.05,10.43,61.45,63.47,0.82
LAWS08118,10,Semester 2,2023,128,60.44,9.61,61.97,64.17,0.8
LAWS08118,10,Semester 2,2024,132,63.08,10.42,62.63,63.53,0.79
LAWS08119,20,Semester 1,2020,123,75.39,8.19,76.96,76.09,0.73
LAWS08119,20,Semester 1,2021,114,75.32,9.34,77.81,76.76,0.72
LAWS08119,20,Semester 1,2022,119,75.39,8.62,77.07,75.47,0.74
LAWS08119,20,Semester 1,2023,117,74.42,9.23,76.0,76.14,0.68
LAWS08119,20,Semester 1,2024,113,76.03,8.94,76.93,76.04,0.76
LAWS08123,10,Semester 1,2020,110,68.83,7.85,67.78,72.01,0.71
LAWS08123,10,Semester 1,2021,114,69.58,8.9,68.04,71.73,0.68
LAWS08123,10,Semester 1,2022,117,69.34,8.79,67.51,70.49,0.63
LAWS08123,10,Semester 1,2023,110,70.76,8.89,67.41,70.39,0.66
LAWS08123,10,Semester 1,2024,110,68.46,7.81,67.1,71.86,0.64
LAWS08125,20,Full year,2020,115,60.56,5.96,62.36,62.09,0.59
LAWS08125,20,Full year,2021,125,61.83,4.84,63.41,62.13,0.67
LAWS08125,20,Full year,2022,119,62.87,5.43,61.69,62.61,0.59
LAWS08125,20,Full year,2023,118,62.85,5.76,63.23,62.41,0.6
LAWS08125,20,Full year,2024,115,61.28,6.33,62.28,62.47,0.67
LAWS08126,20,Semester 2,2020,108,76.25,10.21,73.58,75.11,0.69
LAWS08126,20,Semester 2,2021,109,73.75,9.28,75.06,76.06,0.75
LAWS08126,20,Semester 2,2022,107,75.93,10.48,74.22,75.46,0.76
LAWS08126,20,Semester 2,2023,106,74.39,10.46,74.33,75.78,0.69
LAWS08126,20,Semester 2,2024,112,75.9,10.27,74.78,76.21,0.71
LAWS08127,10,Semester 2,2020,113,72.26,8.66,71.92,71.2,0.84
LAWS08127,10,Semester 2,2021,121,70.09,9.92,73.63,69.8,0.87
LAWS08127,10,Semester 2,2022,122,72.83,8.56,72.56,70.74,0.81
LAWS08127,10,Semester 2,2023,113,71.83,9.59,72.55,69.7,0.88
LAWS08127,10,Semester 2,2024,113,69.34,9.5,72.78,71.18,0.83
LAWS08128,20,Semester 1,2020,125,79.58,6.36,80.75,79.96,0.61
LAWS08128,20,Semester 1,2021,130,82.81,5.38,81.4,81.0,0.58
LAWS08128,20,Semester 1,2022,124,81.35,4.93,81.29,79.9,0.63
LAWS08128,20,Semester 1,2023,121,81.36,6.37,80.53,81.16,0.61
LAWS08128,20,Semester 1,2024,126,79.9,5.46,81.14,80.03,0.63
LAWS08129,20,Full year,2020,147,64.76,8.0,67.38,63.94,0.85
LAWS08129,20,Full year,2021,140,65.87,6.85,66.99,64.14,0.85
LAWS08129,20,Full year,2022,140,65.3,7.02,67.48,63.9,0.86
LAWS08129,20,Full year,2023,146,65.0,7.5,67.48,64.5,0.8
LAWS08129,20,Full year,2024,148,67.34,6.54,67.7,64.27,0.8
LAWS08130,10,Semester 2,2020,108,77.07,8.94,79.04,79.01,0.72
LAWS08130,10,Semester 2,2021,105,76.66,8.12,80.52,79.92,0.69
LAWS08130,10,Semester 2,2022,104,77.56,8.02,78.77,79.93,0.72
LAWS08130,10,Semester 2,2023,100,76.88,9.14,80.21,79.56,0.74
LAWS08130,10,Semester 2,2024,102,77.05,8.54,79.86,79.36,0.72
LAWS08131,20,Semester 2,2020,68,72.19,8.75,70.2,71.94,0.84
LAWS08131,20,Semester 2,2021,66,72.61,9.68,69.5,71.78,0.82
LAWS08131,20,Semester 2,2022,68,69.88,8.54,70.39,73.05,0.86
LAWS08131,20,Semester 2,2023,64,72.2,10.01,69.73,72.97,0.83
LAWS08131,20,Semester 2,2024,67,71.49,9.15,70.52,73.21,0.86
LAWS08132,20,Full year,2020,48,83.37,4.76,83.9,82.98,0.92
LAWS08132,20,Full year,2021,47,82.65,4.17,84.13,81.65,0.84
LAWS08132,20,Full year,2022,52,83.97,5.62,83.72,81.85,0.93
LAWS08132,20,Full year,2023,49,84.19,5.9,83.47,82.8,0.86
LAWS08132,20,Full year,2024,50,81.46,5.51,83.32,82.89,0.91
LAWS08133,20,Full year,2020,99,72.05,6.46,70.3,70.05,0.88
LAWS08133,20,Full year,2021,104,68.58,6.79,71.79,71.62,0.81
LAWS08133,20,Full year,2022,102,71.17,6.76,71.56,70.43,0.8
LAWS08133,20,Full year,2023,104,71.03,6.23,71.51,71.83,0.87
LAWS08133,20,Full year,2024,97,68.93,6.59,71.49,70.06,0.87
LAWS08134,20,Semester 2,2020,88,65.68,9.85,67.06,69.96,0.96
LAWS08134,20,Semester 2,2021,87,65.6,10.37,67.34,69.94,0.96
LAWS08134,20,Semester 2,2022,86,68.2,9.71,66.83,68.94,0.96
LAWS08134,20,Semester 2,2023,87,66.87,8.9,67.09,68.91,0.92
LAWS08134,20,Semester 2,2024,90,68.14,9.46,66.17,68.46,0.9
LAWS08135,10,Semester 2,2020,146,78.0,9.74,77.43,77.23,1.0
LAWS08135,10,Semester 2,2021,146,75.85,10.48,78.34,77.02,0.97
LAWS08135,10,Semester 2,2022,142,74.63,9.55,77.91,76.78,0.98
LAWS08135,10,Semester 2,2023,148,77.17,10.37,77.19,77.1,0.97
LAWS08135,10,Semester 2,2024,149,77.33,10.8,76.97,77.96,1.0
LAWS08139,10,Semester 1,2020,104,78.01,6.09,77.31,80.14,0.96
LAWS08139,10,Semester 1,2021,102,76.37,5.76,76.61,80.55,0.94
LAWS08139,10,Semester 1,2022,111,79.09,4.85,76.49,79.9,1.0
LAWS08139,10,Semester 1,2023,112,77.21,5.68,76.69,80.74,0.94
LAWS08139,10,Semester 1,2024,110,78.71,4.64,76.39,80.28,0.97
LAWS08141,10,Full year,2020,58,66.72,6.11,68.11,66.77,0.68
LAWS08141,10,Full year,2021,62,67.52,5.56,69.17,67.06,0.63
LAWS08141,10,Full year,2022,59,67.04,5.82,69.17,68.17,0.62
LAWS08141,10,Full year,2023,61,66.96,5.89,68.11,68.17,0.68
LAWS08141,10,Full year,2024,61,67.1,5.98,67.52,67.01,0.64
LAWS08142,10,Semester 2,2020,73,78.44,9.55,77.37,75.62,0.68
LAWS08142,10,Semester 2,2021,71,77.71,10.7,77.68,74.79,0.68
LAWS08142,10,Semester 2,2022,78,75.32,9.28,77.97,75.74,0.73
LAWS08142,10,Semester 2,2023,77,74.66,10.7,77.23,75.42,0.67
LAWS08142,10,Semester 2,2024,77,78.38,9.57,77.73,76.56,0.74
LAWS10044,20,Full year,2020,132,67.18,4.72,67.78,66.44,0.58
LAWS10044,20,Full year,2021,131,66.73,6.49,69.14,66.38,0.62
LAWS10044,20,Full year,2022,127,68.41,6.34,67.54,66.59,0.6
LAWS10044,20,Full year,2023,136,65.39,5.28,68.61,67.08,0.65
LAWS10044,20,Full year,2024,138,65.78,5.76,68.16,66.7,0.64
LAWS10048,20,Full year,2020,142,80.5,6.5,82.36,82.4,0.73
LAWS10048,20,Full year,2021,135,82.72,7.49,82.66,83.33,0.76
LAWS10048,20,Full year,2022,142,82.56,7.7,83.52,82.91,0.69
LAWS10048,20,Full year,2023,147,80.92,7.26,83.76,82.21,0.73
LAWS10048,20,Full year,2024,141,82.52,6.31,83.21,82.94,0.76
LAWS10056,10,Semester 1,2020,89,74.18,7.45,74.84,76.48,0.93
LAWS10056,10,Semester 1,2021,88,75.54,7.55,76.04,76.49,0.91
LAWS10056,10,Semester 1,2022,88,76.72,8.05,74.68,76.32,0.88
LAWS10056,10,Semester 1,2023,84,74.97,7.91,76.5,77.55,0.9
LAWS10056,10,Semester 1,2024,85,75.98,7.01,75.02,76.23,0.9
LAWS10057,10,Full year,2020,108,65.43,8.63,65.52,64.46,0.65
LAWS10057,10,Full year,2021,98,66.46,9.45,65.73,64.3,0.59
LAWS10057,10,Full year,2022,100,67.44,9.41,66.43,64.62,0.6
LAWS10057,10,Full year,2023,103,65.84,8.81,64.67,64.21,0.63
LAWS10057,10,Full year,2024,101,67.26,9.21,66.18,64.24,0.61
LAWS10059,20,Semester 1,2020,110,69.16,8.54,68.84,67.98,0.83
LAWS10059,20,Semester 1,2021,108,68.68,7.0,70.51,66.26,0.87
LAWS10059,20,Semester 1,2022,109,70.0,8.59,69.64,67.34,0.79
LAWS10059,20,Semester 1,2023,108,69.11,8.02,69.58,67.47,0.84
LAWS10059,20,Semester 1,2024,106,67.58,8.07,69.27,67.24,0.82
LAWS10062,10,Semester 2,2020,125,79.71,8.6,79.3,77.88,0.96
LAWS10062,10,Semester 2,2021,125,79.42,8.82,77.98,77.58,0.99
LAWS10062,10,Semester 2,2022,121,79.42,9.29,79.3,77.88,0.99
LAWS10062,10,Semester 2,2023,121,80.21,9.8,78.32,78.88,1.0
LAWS10062,10,Semester 2,2024,122,78.12,8.96,79.64,79.49,0.97
LAWS10067,10,Semester 1,2020,71,77.58,9.52,78.71,77.3,0.72
LAWS10067,10,Semester 1,2021,69,79.03,10.52,77.88,76.75,0.73
LAWS10067,10,Semester 1,2022,67,79.73,8.83,78.3,78.3,0.7
LAWS10067,10,Semester 1,2023,71,79.86,8.89,78.05,78.0,0.76
LAWS10067,10,Semester 1,2024,72,79.33,8.95,77.15,77.66,0.69
LAWS10073,10,Semester 2,2020,140,73.37,5.84,76.43,76.03,0.9
LAWS10073,10,Semester 2,2021,137,73.24,6.58,76.88,74.15,0.85
LAWS10073,10,Semester 2,2022,132,72.83,5.3,76.38,74.64,0.93
LAWS10073,10,Semester 2,2023,130,75.34,6.64,75.2,74.35,0.87
LAWS10073,10,Semester 2,2024,132,76.37,5.96,76.41,75.65,0.94
LAWS10075,20,Full year,2020,92,83.42,8.57,84.83,84.76,0.88
LAWS10075,20,Full year,2021,97,85.97,9.97,85.48,86.0,0.86
LAWS10075,20,Full year,2022,91,86.09,10.02,84.24,84.64,0.83
LAWS10075,20,Full year,2023,99,84.44,8.96,84.85,84.23,0.86
LAWS10075,20,Full year,2024,90,84.65,8.37,84.33,84.56,0.87
LAWS10078,10,Semester 1,2020,134,81.49,8.74,82.03,85.47,0.63
LAWS10078,10,Semester 1,2021,127,82.97,8.73,80.89,85.88,0.61
